image_name,labels
1624326557-812995166.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'sky', 'tree-trunk', 'tree-foliage']"
1624329342-622442998.png,"['grass', 'fence', 'rock', 'sky', 'bush', 'dirt', 'vehicle', 'tree-trunk', 'tree-foliage']"
1624328869-933968776.png,"['other-object', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624327235-590416528.png,"['gravel', 'log', 'grass', 'sky', 'tree-trunk', 'tree-foliage']"
1624328451-783768692.png,"['other-object', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329432-537213795.png,"['grass', 'fence', 'structure', 'sky', 'vehicle', 'tree-trunk', 'tree-foliage']"
1624325494-314164917.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624329352-539261257.png,"['other-object', 'log', 'grass', 'fence', 'rock', 'sky', 'bush', 'dirt', 'vehicle', 'tree-trunk', 'tree-foliage']"
1624327210-733299339.png,"['gravel', 'other-object', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325318-705969704.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'other-terrain', 'sky', 'bush', 'tree-trunk', 'tree-foliage']"
1624325526-072924524.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325599-303932702.png,"['other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326450-411219694.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325601-721078276.png,"['grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327220-247411269.png,"['gravel', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326427-832023812.png,"['gravel', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326435-202005536.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328868-526969897.png,"['other-object', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624326473-995462721.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325702-216650816.png,"['other-object', 'grass', 'sky', 'dirt', 'pole', 'tree-trunk', 'tree-foliage']"
1624325295-523792558.png,"['gravel', 'other-object', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325459-339940837.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325532-642035701.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624325517-027359718.png,"['gravel', 'grass', 'structure', 'rock', 'sky', 'tree-trunk', 'tree-foliage']"
1624328917-705331099.png,"['other-object', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624328928-559429951.png,"['grass', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329334-449555043.png,"['other-object', 'grass', 'fence', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329133-580959899.png,"['grass', 'mud', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328436-507697721.png,"['grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326568-734067732.png,"['gravel', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328855-059778782.png,"['other-object', 'mud', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624326500-595279466.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624325547-177762833.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326366-727593396.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326477-680854803.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326548-901968954.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329354-012652061.png,"['log', 'grass', 'fence', 'sky', 'dirt', 'vehicle', 'tree-trunk', 'tree-foliage']"
1624325979-531660657.png,"['grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326516-540711498.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325301-821774445.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'other-terrain', 'sky', 'bush', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326392-659151341.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325537-060475996.png,"['gravel', 'other-object', 'log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326452-354357649.png,"['gravel', 'log', 'grass', 'rock', 'sky', 'tree-trunk', 'tree-foliage']"
1624325499-207641137.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325294-920693335.png,"['gravel', 'other-object', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325573-441779503.png,"['grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326385-555542736.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325302-559387845.png,"['gravel', 'other-object', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329341-484113255.png,"['grass', 'fence', 'rock', 'sky', 'bush', 'dirt', 'vehicle', 'tree-trunk', 'tree-foliage']"
1624326532-419855098.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328451-248123399.png,"['other-object', 'log', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325446-743861792.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325639-306710247.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326354-064440888.png,"['gravel', 'other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325463-829003283.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624325317-902004092.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'other-terrain', 'sky', 'bush', 'tree-trunk', 'tree-foliage']"
1624326576-640180436.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624329409-891166670.png,"['grass', 'fence', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326420-531288332.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624325426-375691140.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326104-822464603.png,"['gravel', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328437-043644789.png,"['other-object', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328832-681698390.png,"['water', 'sky', 'tree-trunk', 'tree-foliage']"
1624328445-351727530.png,"['other-object', 'grass', 'structure', 'water', 'rock', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326439-021144748.png,"['gravel', 'log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328828-192705643.png,"['grass', 'mud', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326416-779034893.png,"['gravel', 'grass', 'structure', 'rock', 'sky', 'tree-trunk', 'tree-foliage']"
1624326506-758764938.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326382-476209192.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326431-517068229.png,"['gravel', 'other-object', 'log', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329345-571325798.png,"['fence', 'sky', 'bush', 'dirt', 'vehicle', 'tree-trunk', 'tree-foliage']"
1624325605-802989628.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326394-867786692.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326506-826362619.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624327230-967426493.png,"['gravel', 'other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325442-522791009.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327233-848402381.png,"['gravel', 'other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326377-715653406.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327851-057234629.png,"['log', 'grass', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328831-341619623.png,"['other-object', 'log', 'mud', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624325549-120575716.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326536-239000999.png,"['gravel', 'log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326357-749528378.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325896-652007171.png,"['grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328921-658368074.png,"['other-object', 'log', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624326591-581359793.png,"['other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326840-086293138.png,"['grass', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325422-288876889.png,"['gravel', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326603-708375497.png,"['other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325610-427181482.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325607-143224755.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327225-005537495.png,"['gravel', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326593-792278329.png,"['other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328843-669814435.png,"['log', 'grass', 'mud', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326486-189501774.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326524-581384173.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325317-234119039.png,"['gravel', 'log', 'grass', 'structure', 'rock', 'other-terrain', 'sky', 'bush', 'tree-trunk', 'tree-foliage']"
1624325639-907186876.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326339-056274568.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326590-911268711.png,"['grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328845-210809961.png,"['log', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624326346-560460245.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326549-371029575.png,"['gravel', 'grass', 'structure', 'rock', 'sky', 'tree-trunk', 'tree-foliage']"
1624328849-833815324.png,"['other-object', 'mud', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624328872-815052509.png,"['other-object', 'log', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328447-696828802.png,"['other-object', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329374-313909194.png,"['log', 'grass', 'fence', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328442-269736286.png,"['grass', 'structure', 'water', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329430-460666549.png,"['other-object', 'grass', 'structure', 'sky', 'bush', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328838-851395369.png,"['log', 'grass', 'mud', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329333-376527061.png,"['grass', 'fence', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326500-863202549.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624328927-487435204.png,"['grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624326547-896921039.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328448-098949406.png,"['other-object', 'log', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326540-393042929.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624328831-944730175.png,"['other-object', 'mud', 'grass', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325544-364231018.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326442-840144338.png,"['gravel', 'other-object', 'log', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325357-164188666.png,"['fence', 'structure', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328839-383038639.png,"['grass', 'mud', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624329430-795241891.png,"['other-object', 'log', 'grass', 'structure', 'sky', 'bush', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328443-007048870.png,"['other-object', 'log', 'grass', 'structure', 'water', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327229-494659240.png,"['gravel', 'other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325411-836789867.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326459-523274126.png,"['gravel', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325364-335922211.png,"['grass', 'sky', 'dirt', 'pole', 'tree-trunk', 'tree-foliage']"
1624328908-392282656.png,"['log', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624326000-502829503.png,"['other-object', 'log', 'grass', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325976-717540493.png,"['grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328834-427448401.png,"['grass', 'mud', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624328444-547841890.png,"['other-object', 'grass', 'structure', 'water', 'rock', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326544-345882583.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328906-248199908.png,"['other-object', 'grass', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326565-250103731.png,"['gravel', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325518-569669549.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327212-341222753.png,"['gravel', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326575-970178927.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328442-671817720.png,"['grass', 'structure', 'water', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325540-142749110.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624328918-107530363.png,"['other-object', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624329332-103414968.png,"['grass', 'fence', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325322-664084466.png,"['gravel', 'other-object', 'grass', 'structure', 'water', 'rock', 'other-terrain', 'sky', 'bush', 'tree-trunk', 'tree-foliage']"
1624328839-113692830.png,"['grass', 'mud', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624326324-115226513.png,"['other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325501-349214097.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326374-231721246.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325300-347773499.png,"['gravel', 'other-object', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329378-133010517.png,"['other-object', 'grass', 'fence', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328906-586034771.png,"['grass', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326446-793083356.png,"['gravel', 'log', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328915-963715085.png,"['grass', 'mud', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624325309-660817942.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325532-102990432.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624328867-321008904.png,"['log', 'grass', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326554-329014044.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329285-739171305.png,"['log', 'grass', 'rock', 'sky', 'tree-trunk', 'tree-foliage']"
1624326467-094426445.png,"['gravel', 'log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326593-457806160.png,"['grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329366-273738080.png,"['log', 'grass', 'fence', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325472-005192041.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
